 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_model D_true model eta etafit
66 1.0 295.55756274525663 40.350174590077785 47079.0 253094.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
67 1.0 34.956459285502056 -18.17544209344163 47116.0 253157.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
68 1.0 301.6601666995694 72.7279907221724 47048.0 253046.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
69 1.0 34.59542684182671 34.20450363442093 47146.0 253272.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
70 1.0 351.5254074048225 35.931969765093015 47101.0 253154.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
71 1.0 168.71443259317255 -31.010327719718596 47081.0 253126.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
72 1.0 351.6339917485214 46.22015569264005 47131.0 253211.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
73 1.0 217.74438710821656 24.49098998048544 47119.0 253097.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
74 1.0 266.1348885833886 -46.79635079165228 47017.0 252923.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
75 1.0 14.107605211555445 -61.10301195265384 47101.0 253118.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
76 1.0 101.81050652750744 53.35046541311971 47019.0 252958.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
77 1.0 43.270762036740805 82.64998854634004 47030.0 253011.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
78 1.0 106.61047110797216 -7.535011093192281 47079.0 253060.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
79 1.0 42.74197882352786 16.377149758263286 47154.0 253299.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
80 1.0 114.47394458183138 64.39007595483983 47013.0 252946.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
81 1.0 149.13467802528118 -7.699778396305732 47078.0 253145.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
82 1.0 23.09309868556237 81.3374058298925 47026.0 252981.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
83 1.0 249.2899629732071 13.63520916807704 47069.0 253098.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
84 1.0 203.97652351436705 57.738081726236686 47079.0 253087.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
85 1.0 95.54021673820034 73.5918693142929 47011.0 252927.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
86 1.0 188.36929924801188 56.7942873783424 47095.0 253114.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
